Code Number,Summary
87622,No Summary found for this code
87623,"The lab analyst performs a test to determine the presence of human papillomavirus, or HPV, using nucleic acid detection for low risk types of the virus, for example, types 6, 11, 42, 43, and 44."
87632,The lab analyst performs a test to identify a respiratory virus using an amplified nucleic acid probe technique. He may also use the multiplex reverse transcription technique. The provider does this for six to eleven target viruses.
87636,"The lab analyst performs the technical steps to detect and differentiate severe acute respiratory syndrome coronavirus 2 (SARS–CoV–2), influenza A, and influenza B using a multiplex amplified nucleic acid probe technique."
87650,The lab analyst performs a test for Streptococcus group A using direct nucleic acid probe technique.
87651,"The lab analyst performs a test for the bacteria Streptococcus, group A, using amplified nucleic acid probe technique. Strep A commonly causes acute pharyngitis, or strep throat."
87652,"The lab analyst performs a test to quantify infection with Streptococcus, group A, using nucleic acid probe technique. "
87660,The lab analyst performs a test for Trichomonas vaginalis using direct nucleic acid probe technique.
87797,"The lab analyst performs a test for an infectious agent, not otherwise specified in another code, in the specimen using direct nucleic acid probe technique. Use this code if you know the laboratory technique is direct probe technique but do not find a code for the specific infectious agent."
87799,"The lab analyst performs a test to quantify infection with an infectious agent, not otherwise specified in another code, using a nucleic acid probe technique. Use this code if you know the laboratory technique being used is for quantification but do not find a code for the specific infectious agent."
87804,"The analyst performs an immunoassay with direct optical, meaning visual, observation to detect influenza, also called flu, in a patient sample, typically a throat or nasal swab or nasal washings."
87806,The lab analyst may conduct tests to identify the presence of HIV type 1 or type 2 strain in the patient’s blood.
87811,"The lab analyst performs the technical lab test to analyze for the presence of severe acute respiratory syndrome coronavirus 2 (SARS–CoV–2) (Coronavirus disease [COVID–19]) in a specimen by immunoassay using direct optical, meaning visual, observation."
87902,The lab analyst performs the technical lab test to analyze the specific genotype by nucleic acid of a specimen containing hepatitis C virus.
87903,The lab analyst performs the technical lab test to analyze the nucleic acids from a sample of tissue from an HIV 1 positive patient to determine drug resistance through culture analysis for up to the first 10 drugs tested.
87912,"The lab analyst performs the technical lab test to analyze a specimen containing hepatitis B virus by genotype analysis using nucleic acid, DNA or RNA."
88014,"The provider performs a gross analysis of a stillborn or newborn after death, including the brain."
88016,The provider performs a gross analysis of a macerated stillborn.
88028,"The provider performs the technical steps to analyze the body of an infant, including the brain, after death using gross and microscopic examination."
88099,Use code 88099 to report postmortem examination procedures not represented by any of the standard and active codes available.
88104,"The analyst prepares smears of cytopathology fluids, washings, or brushings, except for cervical or vaginal fluid, and interprets his findings. Cytopathology is the study of cellular changes in disease states, such as cancer, infection, or inflammation."
88120,"The lab analyst performs a technical lab test on a urinary tract specimen using in situ hybridization and three to five molecular probes for manual morphometric analysis, looking at the number and form of the structures in the cells."
88130,"The lab analyst performs the technical lab test to analyze sex chromatin in a cell for the presence of Barr bodies, which may help in determining the sex of a patient."
88140,The lab analyst performs the technical lab test to analyze a peripheral blood smear to look for polymorphonuclear drumsticks indicating sex chromatin identification. A polymorphonuclear drumstick is a protrusion made up of a coiled female X chromosome in the nucleus of a type of white blood cell.
88141,"The physician analyzes and interprets a cervical or vaginal cytopathology specimen, using any reporting system, such as Bethesda or non–Bethesda. This code is for the professional interpretation by the physician, not for the test method."
88143,"The lab analyst performs the technical lab test to analyze a cervical or vaginal cytopathology specimen that a clinician collected in preservative fluid. The test uses automated thin layer preparation for the specimen followed by manual screening and rescreening under a physician’s supervision. The test may apply to any reporting system, such as Bethesda or non–Bethesda."
88145,No Summary found for this code
88147,The lab analyst performs the technical lab test to screen a cervical or vaginal cytopathology smear under a physician’s supervision. This code is for one screening using an automated system.
88148,The lab analyst performs the technical lab test to screen a cervical or vaginal cytopathology smear with an automated system followed by a manual rescreening. The analyst performs this service under a physician’s supervision.
88154,No Summary found for this code
88160,"The lab analyst performs the technical lab test to analyze a cytopathology smear for screening and interpretation purposes. Specific codes are available for cervical, vaginal, fine needle aspirates, body fluids, washings, etc., and you should use 88160 only if there is no other more specific code available."
88162,"The lab analyst performs the technical lab test to analyze smears. This test involves more than five slides, multiple stains, or both. Specific codes are available for cervical, vaginal, fine needle aspirates, body fluids, washings, etc., and you should use 88162 only if there is no other more specific code available."
88167,The lab analyst performs the technical lab test to analyze a cervical or vaginal cytopathology slide manually; she then rescreens the same slide using computer assistance with additional cell selection and review. She performs the test under a physician’s supervision and uses the Bethesda System to report the results. The cell selection computer assistance allows the analyst to search for a specific type of cell based on cell characteristics.
88174,"The lab analyst performs the technical lab test to analyze a cervical or vaginal cytopathology specimen that a clinician collected in preservative fluid. The test uses automated thin layer preparation for the specimen followed by screening using an automated system under a physician’s supervision. The test may apply to any reporting system, such as Bethesda or non–Bethesda."
88184,"The lab analyst performs the technical component of a flow cytometry procedure using a cell surface, cytoplasmic, or nuclear marker to characterize cells and aid clinicians in diagnosing patients with conditions such as cancer or immune dysfunctions. This procedure code includes the first marker only."
88187,"The clinician, typically a pathologist, interprets flow cytometry results of two to eight markers."
88199,Use 88199 to report procedures in cytopathology that do not have a specific code.
88233,The lab analyst performs a procedure to grow a tissue culture of cells from skin or other solid tissue biopsy in a nonneoplastic disorder.
88240,"The analyst freezes and stores a cell line using cryopreservation, a method of stabilizing a cell line by freezing and storing it at very low temperatures. Freezing preserves samples of cells for future use or testing."
88248,"The lab analyst performs a chromosome analysis for a breakage syndrome and scores 50 to 100 cells, counts 20 cells, and prepares two karyotypes. Chromosomes are DNA containing structures in cells. Breakage syndromes cause instability of DNA in disorders such as ataxia telangiectasia, a multisystem condition affecting walking and the immune system; Fanconi anemia, a condition with decreased amounts of all blood cells and growth impairment; and fragile X, a genetic defect causing mental retardation."
88264,The analyst performs a chromosome analysis and analyzes 20 to 25 cells. The analysis includes counting the number of chromosomes in each cell and preparing a karyotype for each cell examined.
88269,"The analyst performs chromosome analysis of cultured amniotic fluid cells in situ, counts cells from six to 12 colonies, and prepares one karyotype, with banding. In situ analysis means examining the cells directly on the surface they grow on."
88272,"The analyst performs a molecular cytogenetic test using chromosomal in situ hybridization to analyze three to five cells, typically from amniotic fluid or blood. A method such as fluorescence in situ hybridization, FISH, tests cells for genetic abnormalities such as derivatives and markers, which are specific rearrangements and additions of genetic material."
88273,"The analyst performs a molecular cytogenetic test using chromosomal in situ hybridization to analyze 10 to 30 cells, typically from amniotic fluid, blood, or tissue. A method such as fluorescence in situ hybridization, FISH, tests cells for genetic abnormalities such as a microdeletion, a loss of a small piece of a chromosome."
88275,The analyst performs a molecular cytogenetic test using interphase in situ hybridization and analyzes 100 to 300 cells. Interphase refers to a period of time when a cell is not dividing and chromosomes are closely bundled together and indistinguishable from each other.
88280,"After the analyst performs an initial chromosome analysis with karyotype, he performs additional karyotypes."
88299,Use 88299 to report cytogenetic procedures that do not have a specific code.
88304,"The physician, typically a pathologist, performs a level III examination of a surgical pathology specimen. The examination includes accessioning the specimen into the lab, which involves formally receiving the specimen, and then examining gross and microscopic features of the specimen and reporting findings."
88305,"The physician, typically a pathologist, performs a level IV examination of a surgical pathology specimen. The examination includes accessioning the specimen into the lab, which involves formally receiving the specimen, and then examining gross and microscopic features of the specimen and reporting findings."
88311,The lab analyst performs a decalcification procedure on a specimen. Dissolving the calcium makes it easier to perform certain examinations.
88312,"The lab analyst performs the technical lab steps to stain a specimen with a special stain. This code applies to Group I for microorganisms. A qualified provider, typically a pathologist, interprets the slide and issues a report."
88319,"A qualified provider, typically a pathologist, performs a special stain, including interpretation and report, for enzyme constituents of a patient specimen, such as a biopsy, blood, or bone marrow."
88321,"A qualified provider, typically a pathologist, provides consultation and a report on slides prepared elsewhere. A unit of service is the surgical case regardless of the number of slides received."
88341,"The lab analyst applies an additional single antibody stain on a slide or slides prepared from the same patient specimen as the initial antibody stain, such as tumor tissue. Then a qualified provider, typically a pathologist, interprets the stained slides to provide a pathologic diagnosis."
88355,"After a lab analyst prepares slides, the qualified provider, typically a pathologist, performs a morphometric analysis of skeletal muscle to evaluate the size, shape, and other physical features of skeletal muscle."
88356,"After a lab analyst prepares slides, the qualified provider, typically a pathologist, performs a morphometric analysis to evaluate size, shape, and other physical features of a nerve."
88362,"The analyst performs a procedure to examine a nerve biopsy specimen using nerve teasing preparations, a histological method of preparing and isolating a nerve for microscopic examination."
88364,"The lab analyst applies an additional in situ hybridization single probe stain on a slide or slides prepared from the same patient specimen as the initial probe stain, such as tumor tissue. Then a qualified provider, typically a pathologist, qualitatively interprets the stained slides to provide a pathologic diagnosis."
88367,"The lab analyst applies an initial in situ hybridization single probe stain on a slide or slides prepared from a single patient specimen, such as tumor tissue. The lab analyst processes the slides using computer assisted technology that counts or estimates the number of probes. Then a qualified provider, typically a pathologist, evaluates the stained slides and the results of the computer enumeration, and interprets the results to provide a pathologic diagnosis."
88368,"The lab analyst applies an initial in situ hybridization single probe stain on a slide or slides prepared from a single patient specimen, such as tumor tissue. Then a qualified provider, typically a pathologist, evaluates the stained slides, including manually counting or estimating the number and location of probes."
88369,"The lab analyst applies an additional in situ hybridization single probe stain on a slide or slides prepared from the same patient specimen as the initial probe stain, such as tumor tissue. Then a qualified provider, typically a pathologist, evaluates the stained slides, including manually counting or estimating the number and location of probes."
88372,"The analyst performs a protein analysis of tissue, such as skin tissue, using Western blot method with immunological probes for band identification. The analysis also includes an interpretation and report."
88375,"A qualified provider, typically a pathologist, provides an interpretation and report of real time or referred endomicroscopic imaging, a procedure performed by an endoscopist  also called an optical biopsy."
88385,No Summary found for this code
88386,No Summary found for this code
88740,"An analyst performs a quantitative procedure to evaluate carboxyhemoglobin using a transcutaneous, or through the skin, procedure. Report this code only once per day."
89049,"An analyst performs a caffeine halothane contracture test, CHCT, to evaluate a patient’s muscle biopsy for susceptibility to malignant hyperthermia, MH, a life threatening reaction to certain drugs used for anesthesia."
89105,No Summary found for this code
89240,Use 89240 to report pathology procedures that do not have a specific code.
89252,No Summary found for this code
89264,The lab analyst performs the identification of sperm from testis tissue that is fresh or cryopreserved.              
89272,"The lab analyst performs cultures on one or more oocytes or embryos for four to seven days, which is longer than the usual incubation time.   "
89310,"The lab analyst performs a semen analysis, including motility and count, but not including the post coital Huhner test, on the ejaculate from a male patient."
89331,The lab analyst performs the technical lab test to analyze a urine specimen for sperm to determine if retrograde ejaculation is occurring.
89335,The lab analyst performs the cryopreservation of testicular reproductive tissue from a male patient.              
89342,The lab analyst performs the storage of one or more embryos for a specified time. Report this code per year of storage.        
89353,"The lab analyst performs the thawing of each aliquot, or sample, of a male patient’s cryopreserved sperm or semen that the lab has stored for use at a later date.      "
90281,"Immunoglobulin is a very complex protein, that is produced by certain cells in the body to protect itself from various types of infections and produces a passive immunity."
90283,Immunoglobulin are very complex proteins that are produced by certain cells in the body to protect itself from various types of infections and produce a passive immunity.
90284,"Immunoglobulin is a very complex protein, that is produced by certain cells in the body to protect itself from various types of infections and produces a passive immunity. SCIg or IgSC(Subcutaneous immunoglobulin injection) is an alternate administration to (SCIg)."
90287,Botulism Antitoxin is a refined and concentrated liquid preparation of horse (equine) globulins modified by enzymatic digestion.
90288,"Immunoglobulin is a very complex protein, that is produced by certain cells in the body to protect itself from various types of infections and produces a passive immunity. BIG–IV (Botulism Immune Globulin Intravenous) are derivation of pooled plasma from adults, immunized with pentavalent botulinum toxoid."
90385,"Immunoglobulin is a very complex protein, that is produced by certain cells in the body to protect itself from various types of infections and produces a passive immunity. Rho(D) (Rhesus D immunoglobulin ) is obtained from the plasma of healthy Human volunteers which have been specifically immunized against the rhesus antigen.  This antibody is used to prevent Rhesus disease or hemolytic disease of a newborn."
90386,"Immunoglobulin is a very complex protein, that is produced by certain cells in the body to protect itself from various types of infections and produces a passive immunity.  Rho(D) (Rhesus D immunoglobulin ) is obtained from the plasma of healthy Human volunteers which have been specifically immunized against the rhesus antigen.  This antibody is used to prevent Rhesus disease or hemolytic disease of a newborn."
90396,Report this code for the supply of intramuscular human varicella–zoster immune globulin to prevent and boost immunity against chickenpox.
90466,No Summary found for this code
90467,No Summary found for this code
90592,No Summary found for this code
90619,"Report this code for meningococcal conjugate vaccine in a tetanus toxoid carrier for intramuscular administration that protects against four common forms of the virus and to prevent the patient from getting a meningococcal disease like meningitis, a life–threatening infection of the lining of the brain and spinal cord, or infections of the blood such septicemia, also referred to as sepsis."
90620,"The provider administers a meningococcal recombinant protein and outer membrane vesicle vaccine to prevent the patient from getting a meningococcal disease such as Neisseria meningitides, as part of a two–dose schedule intramuscularly. The vaccine is recommended for individuals 10 years old and older at risk for the disease."
90625,"The provider administers cholera vaccine, as a single dose by mouth, to treat a patient believed to be suffering from cholera, an acute, diarrheal illness that the bacterium Vibrio cholera causes."
90630,The provider administers quadrivalent influenza vaccine intradermally. He administers the vaccine to protect the patient from infection by one or more strains of influenza virus.
90632,"The provider injects an altered form of the hepatitis A virus into a muscle of an adult to provide immunity to hepatitis A, an infectious disease of the liver."
90647,"In this procedure, the provider administers a form of the vaccine that protects against Haemophilus influenza B, bacteria that causes meningitis, a serious disease that attacks the meninges, the covering of the brain and spinal cord. He injects the vaccine into a muscle as part of a three–dose schedule."
90651,The provider administers nonavalent human papillomavirus vaccine (HPV) intramuscularly. He administers the vaccine in two or three doses. He administers the vaccine to protect the patient from infection by nine strains of the human papillomavirus.
90653,"The provider injects an altered form of an influenza virus into a muscle to provide immunity to influenza, a severe and infectious respiratory disease."
90654,The provider administers trivalent influenza vaccine intradermally. The vaccine protects the patient from three strains of the influenza virus. 
90658,"The provider injects into a patient’s muscle an altered form of an influenza split virus, in a 0.5 mL dose to provide immunity to three forms of influenza, a severe and infectious respiratory disease."
90664,"The provider injects an altered form of an influenza virus, via the nose, to provide immunity to a specific pandemic, or geographically spreading, form of influenza, a severe and infectious respiratory disease."
90668,"The provider injects an altered form of an influenza split virus into a muscle to provide immunity to a specific pandemic, or geographically spreading, form of influenza, a severe and infectious respiratory disease."
90669,No Summary found for this code
90670,"In this procedure, the provider administers a vaccine that protects infants and young children against 13 specific strains of pneumococcus, a bacterial organism that causes ear infections, pneumonia, and other infectious diseases, including meningitis, a disease that attacks the meninges, the covering of the brain and spinal cord."
90673,The provider injects a preservative– and antibiotic–free trivalent influenza virus vaccine derived from hemagglutinin protein recombinant DNA into the muscle of a patient.
90685,"The provider administers into a muscle of a patient, a preservative–free, four–strain influenza virus vaccine, in a 0.25 mL dose to provide immunity to four forms of influenza, a severe and infectious respiratory disease."
90686,"The provider administers into a muscle of a patient, a preservative–free, four–strain influenza virus vaccine, in a 0.5 mL dose to provide immunity to four forms of influenza, a severe and infectious respiratory disease."
90690,The provider administers live typhoid vaccine by mouth to prevent typhoid fever.
90703,No Summary found for this code
90706,No Summary found for this code
90707,"The provider administers a live combination vaccine for measles, mumps and rubella virus subcutaneously to prevent these diseases."
90711,No Summary found for this code
90713,The provider administers an inactivated poliovirus vaccine either subcutaneously or intramuscularly to prevent the patient from getting polio.
90717,The provider administers a live vaccine subcutaneously to protect the patient against yellow fever.
90721,No Summary found for this code
90728,No Summary found for this code
90730,No Summary found for this code
90737,No Summary found for this code
90738,"The provider administers an inactivated Japanese encephalitis virus vaccine intramuscularly to protect against encephalitis, an infection of the membranes around the brain and spinal cord spread by mosquitoes."
90740,The provider administers the hepatitis B vaccine intramuscularly in three separate doses to an immunosuppressed patient or a patient undergoing dialysis. 
90741,No Summary found for this code
90744,The provider administers hepatitis B vaccine intramuscularly in three separate doses to a pediatric or adolescent patient to prevent hepatitis B in the liver.
90747,"The provider uses this vaccine to prevent the hepatitis B virus or HBV infection, a viral infection of the liver."
90750,The provider injects an adjuvanted vaccine into a muscle to protect the patient against varicella zoster infection. 
90756,"The provider injects 0.5 mL of an antibiotic–free influenza virus into a muscle to provide immunity to four forms of influenza, a severe and infectious respiratory disease. "
90765,No Summary found for this code
90766,No Summary found for this code
90767,No Summary found for this code
90771,No Summary found for this code
90781,No Summary found for this code
90783,No Summary found for this code
90785,This add–on code represents increased work intensity of psychotherapy services that adds difficulty to delivery of service.
90788,No Summary found for this code
90802,No Summary found for this code
90806,No Summary found for this code
90807,No Summary found for this code
90813,No Summary found for this code
90814,No Summary found for this code
90823,No Summary found for this code
90824,No Summary found for this code
90828,No Summary found for this code
90835,No Summary found for this code
90837,"In this service, the provider performs psychotherapy, a series of technique for treating the psychiatric disorders of the patient. The treatment session typically lasts for a minimum of 53 minutes or more."
90840,"In this add on service, after initial psychotherapy intervention for crisis, the provider performs an additional 30 minutes of psychotherapy for crisis. The crisis state is a life–threatening condition requiring immediate attention to the patient."
90844,No Summary found for this code
90846,A provider meets with the patient’s family without the patient present to counsel the family on the psychological issues affecting the patient and the family.
90847,"A provider meets with the patient’s family with the patient present to counsel the family on the psychological issues affecting the patient and the family. The provider supplies psychotherapy to the patient and his family, when individual psychotherapy sessions are not sufficient. This is done to evaluate the treatment plan and role of family members in treatment."
90855,No Summary found for this code
90862,No Summary found for this code
90865,"In this procedure, the provider administers a narcotic drug to induce a hypnotic state that helps in psychiatric diagnosis and treatment."
90867,"In this procedure, the provider performs transcranial magnetic stimulation, or TMS, a procedure that uses magnetic fields to stimulate nerve cells in the brain to improve symptoms of depression. Use this code for initial treatment that includes cortical mapping, motor threshold determination, delivery, and management."
90869,"The provider performs a subsequent redetermination of the minimum intensity of electrical pulses necessary to elicit the desired response in brain activity for a patient undergoing therapeutic transcranial magnetic stimulation, or TMS, a therapy that uses a magnet to generate electric pulses that stimulate nerve cells in the brain. He delivers and manages the therapy based on his findings. He performs the procedure to treat depression in a patient who does not respond to medications."
90870,The provider applies an electric current to the patient's brain for the purpose of producing a seizure or series of seizures to alleviate symptoms of various mental disorders.
90871,No Summary found for this code
90882,"In this service, the provider works with outside agencies, employers, or other healthcare providers regarding the patient’s physical environment to help manage a psychiatric patient’s medical care."
90887,"In this service, the provider interprets or explains the results of psychiatric exams, medical exams, other procedures, or information about the patient’s care to the patient’s family members or caregivers to give them advice on how to help care for the patient."
90899,Use 90899 to report psychiatric services or procedures that do not have a specific code.
90900,No Summary found for this code
90904,No Summary found for this code
90906,No Summary found for this code
90908,No Summary found for this code
90913,"The provider, a physician or other qualified healthcare professional, trains a patient to control involuntary bodily functions by altering brain activity, blood pressure, heart rate, and other bodily functions that the patient cannot normally control voluntarily. This service is done for conditions such as fecal or urinary incontinence. EMG and manometry, if performed, are included with this service. Report this code in conjunction with the code for the primary procedure for each additional 15 minutes of face–to–face biofeedback training with the patient."
90918,No Summary found for this code
90922,No Summary found for this code
90947,"Dialysis removes fluid, electrolytes, and other low–molecula–weight toxic substances from the blood by filtration through hollow artificial membranes and may be routinely performed in 3 weekly sessions. Peritoneal dialysis is carried out at home by the patient. Although support is helpful, it is not essential. The concept behind continuous renal replacement techniques is to dialyze patients in a more physiologic way, slowly, over 24 hours, just like the kidney does."
90953,"The provider manages all the services associated with the monthly care of a patient who is younger than 2 years old and has a condition known as end stage renal disease, or ESRD. For this service, the provider sees the patient face–to–face one time during the month to accomplish this care."
90954,"The provider manages all the services associated with the monthly care of a patient who is between the ages of 2 and 11 years old and has a condition known as end stage renal disease, or ESRD. For this service, the provider sees the patient face–to–face at least four times during the month to accomplish this care."
90955,"The provider manages all the services associated with the monthly care of a patient who is between the ages of 2 and 11 years old and has a condition known as end stage renal disease, or ESRD. For this service, the provider sees the patient face–to–face two to three times during the month to accomplish this care."
90960,"The provider manages all the services associated with the monthly care of a patient who is 20 years old or older and has a condition known as end stage renal disease or ESRD. For this service, the provider sees the patient face–to–face four or more times during the month to accomplish this care."
90963,"The provider manages all the provider related services for one full month for the home dialysis care of a patient who is younger than two years old and has a condition known as end stage renal disease, or ESRD."
90964,"The provider manages all the provider related services for one full month for the home dialysis care of a patient who is 2 to 11 years old and has a condition known as end stage renal disease, or ESRD."
90989,The provider trains the patient and/or a helper to perform the procedures related to dialysis. This service is for a complete course of self care and treatment training.
90997,"This is a process which removes substances from the blood using a charcoal or resin working like an artificial kidney. This process can also be used in the treatment of life–threatening drug overdoses, for patients with or without renal failure."
91010,The provider uses a manometer to analyze esophageal muscle pressure and movement in a patient with gastroesophageal reflux disease or GERD. He interprets the findings and prepares a report.
91012,No Summary found for this code
91030,The provider performs a Bernstein test to imitate the pain of acid indigestion. He performs the procedure to diagnose symptoms of heartburn.
91037,The provider performs gastroesphageal reflux test to determine the backflow of acid from the stomach into the esophagus with nasal catheter intraluminal impedance electrode placement. He records and interprets the report.
91055,No Summary found for this code
91065,"A hydrogen or methane breath test is a diagnostic procedure to find problems related to gastric functionality such as lactose deficiency, fructose intolerance, bacterial overgrowth, and oro–cecal gastrointestinal transit time. The concept behind hydrogen or methane breath testing is to measure the hydrogen or methane levels in the expelled breath. The test is noninvasive and is, therefore, readily tolerated by patients. A prior requirement for a hydrogen or methane breath test is fasting, e.g., 8–12 hours, before the procedure."
91105,No Summary found for this code
91110,The provider performs a capsule endoscopy for gastrointestinal tract imaging from esophagus to ileum. He interprets the results and prepares a report for this service.
91120,"The provider uses graded balloon distention of the rectum to test its sensation, tone, and compliance. He performs the procedure because the patient has fecal incontinence, constipation or irritable bowel syndrome."
91200,"The provider uses elastography to determine whether tumors in the liver are nonmalignant or benign and to distinguish a lesion from normal tissue. Tumors show less elasticity or resumption of their normal shape than normal tissues, and nonmalignant tumors display more elasticity than cancerous tumors."
92004,The provider performs a comprehensive level ophthalmological evaluation of a new patient and initiates a diagnostic and treatment program for one or more visits.
92018,"Code 92018 describes examination and evaluation of the eye while the patient is asleep under general anesthesia. The exam may include not only evaluation of the internal structure of the eye, but tests the eyeball's ability to move either passively or with manipulation of the eyeball directly by the physician (for example, by pulling on the individual muscles controlling movement of the eye)."
92025,"The provider measures the curvature of one or both corneas, interprets the findings, and prepares a report."
92071,The provider applies soft contact lens on the cornea to treat ocular surface disease.
92072,The provider performs initial fitting of soft contact lens on the cornea to treat keratoconus.
92082,"The provider performs visual field testing at an intermediate level, for example, at least 2 isopters on a Goldmann perimeter. This code includes test interpretation and report generation."
92134,The provider uses computerized imaging of the retina in the posterior segment of the eye to evaluate it for disease. He interprets the images and prepares a report. He may perform this procedure on one or both eyes. 
92201,"The provider performs an extended ophthalmoscopy, typically with an indirect ophthalmoscope which utilizes a bright light and a hand–held indirect lens rather than the common hand–held one–piece direct ophthalmoscope. He also performs scleral depression to better visualize the posterior segment and periphery of the fundus. He creates a retinal drawing with interpretation and writes a report. Report this code for an extended ophthalmoscopy with retinal drawing on one or both eyes."
92202,"The provider performs an extended ophthalmoscopy, typically with an indirect ophthalmoscope which utilizes a bright light and a hand–held indirect lens rather than the common hand–held one–piece direct ophthalmoscope. He also creates a drawing of the optic nerve or macula with interpretation and writes a report. Report this code for an extended ophthalmoscopy with optic nerve or macula drawing on one or both eyes."
92270,"The provider performs electro–oculography, which measures the electrical potential between electrodes placed at points close to the eye to assess eye movements after which he interprets the results and prepares a report."
92283,"The provider uses an optical instrument, such as a Nagel anomaloscope, that uses long wavelengths of yellow–green light, which a patient adjusts, to match a predetermined ratio of red to green light; this test is used to determine whether the patient has color blindness, typically red–green color blindness."
92284,"In this procedure, the provider assesses the ability of a patient’s eyes to adapt to changes in lighting, which may indicate retinal disease, nutritional deficiencies, and other conditions. He interprets his findings and generates a report."
92286,"In this procedure, the provider examines the structures in the anterior, or front, segment of the eye. He identifies abnormalities in the vasculature, such as those associated with neoplasia. He then interprets the data and generates a report of his findings."
92287,It is used to detect abnormalities of the vasculature of the iris. The test is used most often to evaluate neovascularization of neoplasms of the anterior segment of the eye.
92316,The provider prescribes a corneal contact lens for both eyes in a patient with aphakia. He supervises the fitting of the lenses by an independent technician.
92326,"The provider prescribes the replacement of contact lenses due to wear and tear of existing lenses, patient discomfort, loss of lens, or some other reason."
92335,No Summary found for this code
92340,"Code 92340 describes the fitting of eyeglasses, except for aphakia (absence of the crystalline lens as after cataract surgery); monofocal"
92342,"The provider fits eyeglasses that are multifocal other than bifocal, for example trifocal glasses. These are lenses that have more than two separate areas providing best vision are varying focal lengths, for example far vision, near or reading vision and an intermediate distance."
92352,"Code 92352 describes the fitting of eyeglasses with one specified focal length for patients who have undergone removal of the native crystalline lens, i.e., those who have had cataract surgery."
92354,The provider fits a magnifying lens on the eyeglasses to improve a patient’s near vision for tasks like reading.
92371,"The provider makes adjustments and or repairs to eyeglasses in a patient who has aphakia, the absence of a lens in the eye."
92390,No Summary found for this code
92392,No Summary found for this code
92396,No Summary found for this code
92508,"The provider treats a group of two or more individuals with communication and hearing difficulties by directly interacting with them. He assesses the patients with impairment in their ability to make sounds, along with significant receptive and expressive deficits, to identify if the sound signals reach the brain through the ears."
92511,"The provider examines the nasal passages and throat with an endoscope, a tubular instrument with a light source and camera."
92516,"The provider uses electroneuronography, a noninvasive test that uses electrical stimulation, to evaluate facial nerve function and integrity when the patient has facial nerve impairment."
92517,"In this procedure, the provider measures the patient’s response to high–level acoustic stimuli (sound) using electrodes placed on the neck (cervical region). The service includes interpretation and report. VEMP testing checks how muscles respond when sound reaches the inner ear as part of evaluating diseases of the ear and vestibular system."
92521,A speech–language pathologist (SLP) evaluates the patient's speech fluency for issues such as stuttering or cluttering.
92523,A speech–language pathologist (SLP) evaluates the patient's speech sound production for issues such as incorrect pronunciation and patterns.
92525,No Summary found for this code
92532,The provider allows the patient to move his head in different positions and observe the rapid movements of the eyeball when the patient changes the position of his head. He does this to examine if a disease of the inner ear is causing the patient’s dizziness.
92538,"A caloric vestibular test refers to a qualitative test that involves sequentially irrigating both ears with water, either warm or cool but not both (monothermal), while evaluating the patient’s eye movements. This helps measure the disturbance in the patient’s vestibular system and assesses the function of the nerves involved in hearing and balance."
92540,"The provider performs four specific tests, with recording, to check balance disorders. This code represents both the technical and professional components of the service."
92541,The provider uses electronystagmography electrodes or infrared videonystagmography to measure and record the rapid movements of the eyeball while keeping the position of the head static.
92546,The provider measures various parameters of normal and pathological vestibular systems and also estimates the patient's visual acuity by checking the visual–vestibular interaction using sinusoidal vertical–axis rotation testing.
92549,"The provider performs computerized dynamic posturography sensory organization testing to evaluate the patient's motor, sensory, and integrative processes used to maintain balance and stability. The test is carried out using 6 conditions specified in the descriptor. The procedure includes a motor control test of the patient's automatic motor responses to restore balance after forward and backward movements of the platform and adaptation test to assess the patient's ability to adapt to unexpected platform rotation when standing in a toes–up and toes–down position. This code represents both the technical and professional components of the service."
92550,"The provider uses this global service code, which bundles tympanometry and reflex threshold measurement when the provider performs both tests to evaluate the middle ear and inner ear, respectively, for various ear diseases."
92558,"In this procedure, the provider passes low intensity sounds through the ear and measures the reflected sound to analyze hearing deficiencies in newborn babies and small children who are not able to cooperate with other tests."
92563,The provider assesses problems in the transmission of nerve impulses from the ear by computing the difference in time between when a tone is emitted and when it is heard. The test results indicate both the presence of a hearing disorder and its likely origin.
92564,"In this procedure, the provider measures the ability of a patient to detect changes in the loudness of sound."
92574,No Summary found for this code
92579,"The provider performs a battery of tests to evaluate hearing loss in infants and toddlers. He uses sound sources to evaluate the auditory response, with reinforcement by animated toys."
92583,The provider screens the hearing in a child as young as three years of age by having him select pictures that correspond with sounds.
92585,No Summary found for this code
92589,No Summary found for this code
92592,This code is for checking one hearing aid; monaural means one ear. The provider checks the hearing aid whenever the wearer has a problem with the hearing aid or as part of a routine check.
92595,"This code is for evaluating two/both hearing aids; binaural means two ears. The provider checks the hearing aids whenever the wearer has a problem with the hearing aids or else it can also be a routine check. The provider does electroacoustic evaluation of the hearing aids, which is more accurate than a normal hearing aid check. "
92597,"The provider performs this test to evaluate a patient for the use of or to fit a voice prosthetic device, such as an electrolarynx or tracheostomy speaking valve."
92601,The provider analyzes a cochlear implant previously placed in a patient younger than 7 years of age. The provider does all programming required to make the implant work properly and also counsels the patient and family on how to take proper care of the device.
92602,The provider performs reprogramming of a cochlear implant previously placed in a patient younger than 7 years of age. The provider ensures that the implant is working properly and also counsels the patient and family on how to take proper care of the device.
